,样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,A1,A3,A4,b14/a1_a3_a4_a19_b1_b12
1194,95,14.0,30.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1195,1540,6.0,30.0,-1.0,-1.0,7.5,100,8.5,102.0,9.5,104.0,10.5,103.0,300,0.3333333333333333,50.0,9.0,15.0,70,15.5,75.0,0.5,350.0,1.0,2.5,60,8.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1196,1983,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,440,300,405.0,700,0.1408
1197,638,6.0,29.0,-1.0,-1.0,8.0,101,9.0,101.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1198,1305,6.0,30.0,-1.0,-1.0,8.0,103,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1199,287,8.0,24.0,-1.0,-1.0,9.5,100,10.5,102.0,11.5,103.0,12.5,103.0,300,0.5,50.0,9.0,13.5,76,14.0,70.0,1.0,300.0,1.5,18.5,60,21.0,45.0,1.5,1.5,-1.0,800.0,400,300,-1.0,980,0.14930944382232175
1200,1614,22.5,25.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,102.0,3.0,102.0,300,0.5,50.0,9.0,4.5,70,5.0,78.0,1.0,360.0,1.5,8.0,65,10.0,45.0,1.5,1.0,-1.0,800.0,420,300,405.0,700,0.14659685863874344
1201,489,8.0,38.0,-1.0,-1.0,9.0,100,10.0,101.0,11.0,103.0,12.0,105.0,200,0.5,30.0,10.0,13.5,70,14.5,78.0,1.0,300.0,1.5,0.5,60,3.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.15526802218114602
1202,445,3.0,26.0,-1.0,-1.0,4.0,100,5.0,102.0,6.0,103.0,7.0,105.0,200,0.5,50.0,9.0,7.5,70,8.0,77.0,0.6666666666666666,300.0,1.0,9.666666666666666,65,12.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
1203,1209,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,79,13.0,75.0,1.0,320.0,1.0,15.0,74,17.0,45.0,2.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1204,1396,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1205,1865,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1206,1199,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1207,276,21.0,29.0,-1.0,-1.0,23.0,101,0.0,102.0,1.0,103.0,2.0,104.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1208,807,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1209,1153,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.0,2.0,1.0,1200.0,420,300,405.0,700,0.1344
1210,1207,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1211,33,3.5,24.0,-1.0,-1.0,5.0,100,6.0,102.0,7.0,103.0,8.0,103.0,300,0.5,50.0,10.0,12.5,70,13.0,78.0,1.0,300.0,1.5,20.5,60,22.5,40.0,1.5,2.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
1212,1105,1.0,29.0,-1.0,-1.0,3.0,102,8.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,360.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.13270142180094788
1213,308,15.0,21.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,103.0,19.0,104.0,300,2.0,40.0,9.0,21.5,70,22.0,76.0,1.0,300.0,1.0,7.5,60,11.5,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1214,771,21.0,30.0,-1.0,-1.0,23.0,103,0.0,104.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1215,12,15.0,24.0,-1.0,-1.0,16.5,100,17.5,102.0,18.5,102.0,19.5,102.0,300,0.5,30.0,9.0,0.5,70,1.0,78.0,1.0,310.0,1.5,-1.0,60,16.5,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1492007104795737
1216,873,17.0,21.0,17.5,74.0,19.0,100,20.0,102.0,21.0,104.0,22.0,102.0,300,0.5,50.0,9.0,2.0,70,2.5,75.0,0.3333333333333333,300.0,1.5,13.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1217,1068,6.0,24.0,-1.0,-1.0,7.5,100,8.5,101.0,9.5,102.0,10.5,101.0,300,0.5,50.0,10.0,12.0,70,12.5,78.0,1.0,350.0,1.5,21.5,65,23.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14711033274956217
1218,87,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1219,779,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1220,1061,11.0,24.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,103.0,300,0.5,50.0,10.0,17.0,70,17.5,78.0,1.0,340.0,1.0,1.5,65,4.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1221,1976,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.6666666666666667,1.3333333333333333,1200.0,440,300,405.0,700,0.1408
1222,1083,17.0,23.0,-1.0,-1.0,18.5,100,19.5,102.0,20.5,103.0,21.5,102.0,300,0.5,50.0,10.0,23.0,70,23.5,78.0,1.0,340.0,1.5,9.5,65,12.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.140597539543058
1223,1066,10.5,21.0,-1.0,-1.0,12.0,100,13.0,102.0,14.0,104.0,15.0,105.0,300,0.5,50.0,9.0,16.5,70,17.0,78.0,1.0,340.0,1.0,1.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1224,783,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1225,1436,21.5,24.0,-1.0,-1.0,23.0,100,0.0,102.0,1.0,102.0,2.0,103.0,300,0.5,30.0,9.0,5.5,70,6.0,78.0,1.0,300.0,1.5,16.5,60,19.5,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
1226,563,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1227,210,14.0,30.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,105.0,19.0,107.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1228,1173,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1229,740,22.0,27.0,-1.0,-1.0,23.5,102,0.5,104.0,1.5,105.0,2.5,106.0,200,1.0,50.0,9.0,3.5,80,5.5,73.0,1.0,320.0,1.0,6.5,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1230,595,4.0,24.0,-1.0,-1.0,5.75,100,6.75,102.0,7.75,103.0,8.75,105.0,200,1.0,50.0,9.0,9.75,80,10.25,70.0,1.0,330.0,1.0,12.25,70,14.333333333333334,40.0,1.6666666666666667,1.0,-1.0,800.0,400,300,405.0,700,0.14625228519195613
1231,124,10.5,21.0,-1.0,-1.0,12.0,100,13.0,101.0,14.0,105.0,15.0,108.0,200,1.0,50.0,10.0,16.5,70,17.0,80.0,1.0,380.0,1.0,19.0,75,21.0,48.0,1.5,2.0,-1.0,800.0,40,300,405.0,700,0.01436265709156194
1232,735,6.0,28.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1233,932,21.5,37.0,21.666666666666668,80.0,23.0,100,0.0,102.0,1.0,102.0,2.0,102.0,300,0.5,50.0,9.0,7.5,70,8.0,75.0,0.5,370.0,2.0,16.5,65,21.0,25.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
1234,1599,15.0,34.0,-1.0,-1.0,16.5,100,17.5,102.0,18.5,104.0,19.5,105.0,200,0.5,50.0,9.0,21.0,70,21.5,78.0,1.0,290.0,1.0,8.5,65,11.0,45.0,1.0,1.0,-1.0,800.0,400,200,270.0,470,0.17937219730941703
1235,99,11.0,29.0,-1.0,-1.0,13.0,102,13.0,103.0,14.0,104.0,15.0,105.0,200,2.0,50.0,9.0,17.0,78,18.0,73.0,1.0,320.0,1.0,20.0,80,22.0,45.0,1.5,1.5,0.5,1200.0,420,300,405.0,700,0.1344
1236,378,2.0,30.0,2.1666666666666665,80.0,3.5,100,4.5,102.0,5.5,102.0,6.5,102.0,300,0.5,50.0,10.0,12.5,70,13.0,75.0,0.5,370.0,1.0,21.0,52,23.0,39.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
1237,131,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,79,5.0,76.0,1.0,320.0,1.0,7.0,75,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1238,1724,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.5,1200.0,420,300,405.0,700,0.1344
1239,24,14.0,21.0,-1.0,-1.0,15.5,100,16.5,102.0,17.5,103.0,18.5,104.0,300,0.5,35.0,9.0,20.0,70,20.5,78.0,1.0,310.0,1.5,8.0,65,12.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14209591474245115
1240,1408,15.0,20.0,-1.0,-1.0,16.5,100,17.5,102.0,18.5,102.0,19.5,104.0,300,0.5,40.0,9.0,0.5,70,1.0,78.0,1.0,300.0,1.5,12.5,62,16.0,42.0,1.0,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
1241,1886,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1242,556,8.0,29.0,-1.0,-1.0,10.0,102,11.0,104.0,12.0,105.0,13.0,106.0,200,1.0,50.0,9.0,14.0,78,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1243,371,8.5,35.0,8.666666666666666,80.0,10.0,100,11.0,103.0,12.0,103.0,13.0,102.0,300,0.5,50.0,10.0,15.5,70,16.0,75.0,0.5,370.0,2.0,2.0,45,8.0,24.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
1244,1537,5.5,97.0,-1.0,-1.0,7.666666666666667,100,8.666666666666666,102.0,9.666666666666666,103.0,10.666666666666666,104.0,300,0.3333333333333333,50.0,9.0,11.666666666666666,75,12.166666666666666,70.0,22.5,350.0,2.0,18.5,65,23.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1245,384,12.0,39.0,12.25,80.0,13.666666666666666,100,14.666666666666666,102.0,15.666666666666666,104.0,16.666666666666668,104.0,300,0.5,50.0,9.0,21.5,70,22.0,75.0,0.5,370.0,1.5,8.0,65,10.5,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
1246,202,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1247,918,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,103.0,16.0,104.0,17.0,102.0,300,0.5,50.0,10.0,18.0,70,18.5,75.0,0.5,370.0,2.0,2.0,51,8.0,24.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
1248,369,12.0,37.0,12.25,80.0,13.833333333333334,100,14.833333333333334,103.0,15.833333333333334,104.0,16.833333333333332,103.0,300,0.5,50.0,9.0,21.5,70,22.0,75.0,0.5,370.0,1.0,8.0,65,10.5,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
1249,974,10.5,21.0,-1.0,-1.0,12.0,100,13.0,102.0,14.0,104.0,15.0,105.0,150,0.3333333333333333,30.0,9.0,16.0,70,16.5,79.0,0.5,300.0,1.0,18.0,65,22.5,45.0,1.5,1.5833333333333333,-1.0,900.0,420,300,405.0,700,0.15245009074410162
1250,1579,6.0,20.0,-1.0,-1.0,7.0,100,8.0,105.0,9.0,107.0,10.0,107.0,300,0.5,50.0,9.0,11.083333333333334,70,11.583333333333334,75.0,0.9166666666666666,350.0,1.0,13.5,71,15.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,900.0,420,300,405.0,700,0.14213197969543148
1251,1635,6.0,29.0,-1.0,-1.0,8.0,103,9.0,104.0,10.0,105.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1252,388,22.0,23.0,-1.0,-1.0,23.0,100,0.0,104.0,1.0,105.0,2.0,108.0,300,0.5,50.0,9.0,3.0,70,3.5,80.0,1.0,310.0,1.0,6.0,65,8.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,900.0,400,300,405.0,700,0.137221269296741
1253,817,21.0,27.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1254,1317,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1255,1715,23.0,19.0,-1.0,-1.0,0.5,100,1.5,103.0,2.5,105.0,3.5,108.0,200,1.0,50.0,10.0,5.0,71,5.5,79.0,1.0,380.0,1.0,7.5,75,9.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1436265709156194
1256,257,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1257,1631,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1258,1222,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1259,1120,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,79,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1260,1473,21.0,21.0,-1.0,-1.0,22.0,100,23.0,102.0,0.0,103.0,1.0,104.0,300,0.5,50.0,9.0,4.0,70,4.5,75.0,0.5,360.0,1.5,15.5,65,21.0,45.0,1.5,2.0,-1.0,800.0,400,300,405.0,700,0.13961605584642234
1261,1700,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,6.0,45.0,1.5,1.25,1.25,1200.0,400,300,405.0,700,0.128
1262,170,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,1200.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.09987515605493133
1263,1606,21.0,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,103.0,1.5,105.0,300,0.5,30.0,9.0,3.0,70,3.5,78.0,1.0,230.0,1.5,6.0,65,9.0,45.0,2.0,-1.0,-1.0,400.0,360,200,270.0,470,0.1925133689839572
1264,1330,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1265,561,1.0,29.0,-1.0,-1.0,3.0,101,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1266,1878,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1267,374,12.5,41.0,12.666666666666666,80.0,14.0,100,15.0,102.0,16.0,102.0,17.0,102.0,300,0.5,50.0,9.0,19.0,70,19.5,75.0,0.5,370.0,1.5,8.0,58,12.0,30.0,1.5,3.5,-1.0,800.0,440,300,405.0,700,0.15304347826086956
1268,910,12.5,38.0,12.75,80.0,14.0,100,15.0,103.0,16.0,103.0,17.0,104.0,300,0.5,50.0,9.0,20.5,70,21.0,75.0,0.5,370.0,2.0,8.0,65,10.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
1269,720,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79,13.0,76.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1270,792,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1271,955,18.0,21.0,-1.0,-1.0,19.0,100,20.0,102.0,21.0,104.0,22.0,103.0,100,1.0,50.0,10.0,23.5,80,0.0,76.0,1.0,290.0,1.0,2.0,65,4.0,45.0,2.0,1.0,-1.0,800.0,400,300,405.0,700,0.15414258188824662
1272,1252,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1273,1685,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.0,1.5,1.0,1200.0,400,300,405.0,700,0.128
1274,1168,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1275,1871,22.0,30.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1276,1205,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1277,869,3.0,21.0,3.5,73.0,5.0,100,6.0,102.0,7.0,103.0,8.0,104.0,300,0.5,50.0,9.0,13.0,70,13.5,75.0,0.5,330.0,1.5,22.0,65,2.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1278,973,9.5,21.0,-1.0,-1.0,11.0,100,12.0,101.0,13.0,104.0,14.0,105.0,200,0.3333333333333333,30.0,9.0,14.833333333333334,70,15.333333333333334,78.0,0.6666666666666666,290.0,0.8333333333333334,17.0,65,17.666666666666668,45.0,1.5833333333333333,1.6666666666666667,-1.0,900.0,400,300,405.0,700,0.14311270125223613
1279,1156,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1280,1944,14.0,27.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1281,1072,11.0,24.0,-1.0,-1.0,12.5,100,13.5,100.0,14.5,101.0,15.5,103.0,300,0.5,50.0,10.0,17.0,70,17.5,78.0,1.0,340.0,1.0,0.0,65,3.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1282,965,17.5,24.0,-1.0,-1.0,20.0,100,21.0,102.0,22.0,100.0,23.0,103.0,300,0.3333333333333333,30.0,9.0,23.75,70,0.25,77.0,0.6666666666666666,300.0,1.0,1.9166666666666667,65,4.0,45.0,1.5,2.0,-1.0,800.0,420,300,405.0,700,0.1497326203208556
1283,775,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1284,325,9.0,21.0,9.5,74.0,11.0,100,12.0,102.0,13.0,103.0,14.0,104.0,300,0.5,50.0,9.0,17.5,70,18.0,75.0,0.5,300.0,1.0,1.5,50,7.5,30.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1285,204,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,72.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1286,85,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,72.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1287,634,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1288,909,2.0,39.0,2.1666666666666665,80.0,4.666666666666667,100,5.666666666666667,103.0,6.666666666666667,103.0,7.666666666666667,102.0,300,0.5,50.0,9.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.0,65,2.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1391304347826087
1289,1590,2.0,19.0,-1.0,-1.0,3.0,100,4.0,104.0,5.0,106.0,6.0,106.0,300,0.5,50.0,9.0,7.0,1900/3/10 0:00,7.5,75.0,0.5,350.0,1.0,9.5,69,11.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420,300,405.0,700,0.14711033274956217
